epoch,loss,ap,lr_backbone,lr_head
1,7.377714581349316,0.09513375793466432,0.001,0.001
2,2.3160605640972363,0.23589544681086672,0.001,0.001
3,2.107927417053896,0.43856581165312336,0.001,0.001
4,1.977475124246934,0.4367321044694817,0.001,0.001
5,1.9321418474702274,0.47041477226456135,0.001,0.001
6,1.8947253402541666,0.48498514950998756,0.001,0.001
7,1.8475277143366196,0.4875188243830657,0.001,0.001
8,1.8158953505403854,0.4943325891199581,0.001,0.001
9,1.7808250083642847,0.5413428872703412,0.001,0.001
10,1.7446049592074226,0.5320973514856306,0.001,0.001
11,1.7041427703464733,0.5634442121368225,0.001,0.001
12,1.6687138676643372,0.5619331498739412,0.001,0.001
13,1.644983007627375,0.5630762106835379,0.001,0.001
14,1.5951758658184725,0.5699795871266266,0.001,0.001
15,1.5728755698484533,0.5727884565396928,0.001,0.001
16,1.5388267881730024,0.6146394394473791,1e-06,0.0001
17,1.498550162595861,0.6201276238775293,1e-06,0.0001
18,1.4578887399505167,0.6184844632355545,1e-06,0.0001
19,1.4343050122261047,0.6248332120194333,1e-06,0.0001
20,1.39070441792993,0.6262723326427725,1e-06,0.0001
21,1.3799642464693855,0.6251510951333251,1e-06,0.0001
22,1.3630055504686691,0.6253941781906162,1e-06,0.0001
23,1.3353531395687777,0.6265719905776609,1e-06,0.0001
24,1.3160958991331213,0.6239351176170931,1e-06,0.0001
25,1.2938222166369944,0.6513527282198055,1e-06,0.0001
26,1.2790290082202238,0.6176333029114595,1e-06,0.0001
27,1.2620489877813004,0.6497778391871131,1e-06,0.0001
28,1.251112566274755,0.6474051120331026,1e-06,0.0001
29,1.2373704647316652,0.62649322191342,1e-06,0.0001
30,1.2195823122473324,0.64012345987346,1e-06,0.0001
31,1.201162841390161,0.6401025433568215,1e-06,0.0001
32,1.1893283304046183,0.6381597616763884,1e-06,0.0001
33,1.1855167571236105,0.6404335303585303,1e-06,0.0001
34,1.1671156707931967,0.6378888352281613,1e-06,0.0001
35,1.1602716288145851,0.6300900816503758,1e-06,0.0001
36,1.1442859909113716,0.632671263053799,1e-06,0.0001
37,1.1370323703569525,0.640333298944543,1e-06,0.0001
38,1.1232147304450764,0.6370644455959965,1e-06,0.0001
39,1.1106851994991302,0.6375429948839041,1e-06,0.0001
40,1.1085722463972427,0.637021013775292,1e-06,0.0001
41,1.098318057901719,0.6389818405810034,1e-06,0.0001
42,1.0913090688340805,0.6287515196393187,1e-06,0.0001
43,1.079288007581935,0.6346588592959408,1e-06,0.0001
44,1.0628741366021774,0.631738965208104,1e-06,0.0001
45,1.0550097419935114,0.6301963086558501,1e-06,0.0001
