epoch,loss,ap,lr_backbone,lr_head
1,7.080707721850452,0.1736952479492759,0.001,0.001
2,2.2905136276693905,0.3086219974926173,0.001,0.001
3,2.107117807163912,0.3747115430677791,0.001,0.001
4,2.0118533302755917,0.46490670107698,0.001,0.001
5,1.9630336516043718,0.4515546505575637,0.001,0.001
6,1.9032411610378939,0.46543129740934364,0.001,0.001
7,1.865657389163971,0.4836192636111653,0.001,0.001
8,1.8188670873641968,0.5246936343906594,0.001,0.001
9,1.7613372802734375,0.5399335315184779,0.001,0.001
10,1.7088805612395792,0.5341613375152384,0.001,0.001
11,1.6729646500419169,0.5272046079309402,0.001,0.001
12,1.6331910000127905,0.5531188033280284,0.001,0.001
13,1.6047022623174332,0.5521536198233099,0.001,0.001
14,1.5849459031048942,0.5728570464197945,0.001,0.001
15,1.5543039441108704,0.5756155506610307,0.001,0.001
16,1.5303188737700968,0.5739549125894908,1e-06,0.0001
17,1.492137056939742,0.6207157166469338,1e-06,0.0001
18,1.45495422447429,0.623966019111961,1e-06,0.0001
19,1.4280725226682776,0.6349315262151717,1e-06,0.0001
20,1.4136318038491642,0.6338228675994618,1e-06,0.0001
21,1.3834370970726013,0.6332080764511171,1e-06,0.0001
22,1.3720002805485445,0.6324355542367612,1e-06,0.0001
23,1.346177357084611,0.6212811466234114,1e-06,0.0001
24,1.3295961162623238,0.632333925902697,1e-06,0.0001
25,1.3227703641442692,0.6335296188853252,1e-06,0.0001
26,1.3057764838723576,0.6252084940670607,1e-06,0.0001
27,1.2856433619471157,0.62686339463255,1e-06,0.0001
28,1.2689938422511606,0.636616258055935,1e-06,0.0001
29,1.25451176832704,0.6295273972699706,1e-06,0.0001
30,1.2456191462628983,0.6337573039420218,1e-06,0.0001
31,1.2337302109774422,0.6504371368975648,1e-06,0.0001
32,1.2241321451523726,0.6296847423277814,1e-06,0.0001
33,1.2153073952478521,0.6279385255597818,1e-06,0.0001
34,1.2035033737911898,0.6282110861354888,1e-06,0.0001
35,1.1896776732276468,0.6237993265691022,1e-06,0.0001
36,1.185700444614186,0.6265516339384569,1e-06,0.0001
37,1.1817821685005636,0.6254053886402544,1e-06,0.0001
38,1.1608860580360187,0.6235535920991588,1e-06,0.0001
39,1.1517783911789166,0.6240353052872719,1e-06,0.0001
40,1.135037732474944,0.6230714429763959,1e-06,0.0001
41,1.1385534563485313,0.6233010647523703,1e-06,0.0001
42,1.1191736845409168,0.6222309417770997,1e-06,0.0001
43,1.1254807745709139,0.6417083148049374,1e-06,0.0001
44,1.1202758936321033,0.6252949810282978,1e-06,0.0001
45,1.0965802546809702,0.6189768300960281,1e-06,0.0001
