epoch,loss,ap,lr_backbone,lr_head
1,7.541474398444681,0.16846478249569224,0.001,0.001
2,2.2876908709021175,0.24181940584988978,0.001,0.001
3,2.1327137806836296,0.3746860180156023,0.001,0.001
4,2.0459589817944694,0.4413274717437679,0.001,0.001
5,1.982192856423995,0.45407802420965543,0.001,0.001
6,1.9389842888888191,0.45024740996602736,0.001,0.001
7,1.8844974917524002,0.534874281855598,0.001,0.001
8,1.8284772494260002,0.5196466528284124,0.001,0.001
9,1.7903723471304949,0.5341452604126372,0.001,0.001
10,1.7511501347317415,0.543850830778209,0.001,0.001
11,1.7027101586846745,0.5321515666198925,0.001,0.001
12,1.6756844871184404,0.5481757708483911,0.001,0.001
13,1.6203893598388224,0.5619827890015912,0.001,0.001
14,1.6034286618232727,0.557026893227177,0.001,0.001
15,1.563572091214797,0.5668879144698244,0.001,0.001
16,1.5376682386678808,0.6198513089938895,1e-06,0.0001
17,1.506822242456324,0.6300618280986741,1e-06,0.0001
18,1.4664833826177261,0.6336938059050287,1e-06,0.0001
19,1.4360864337752848,0.619066671398227,1e-06,0.0001
20,1.4032253062023836,0.6307559061784744,1e-06,0.0001
21,1.3863726714078117,0.6253593841572606,1e-06,0.0001
22,1.3599192079375773,0.6246790229173225,1e-06,0.0001
23,1.3472083842053133,0.6204424440606214,1e-06,0.0001
24,1.3301483357653898,0.626950928869541,1e-06,0.0001
25,1.296681425150703,0.6244050794578796,1e-06,0.0001
26,1.2817364931106567,0.6257449213908907,1e-06,0.0001
27,1.269396673230564,0.6284205674293782,1e-06,0.0001
28,1.2480956351055819,0.6307262026651285,1e-06,0.0001
29,1.2322529817328733,0.6240807574300716,1e-06,0.0001
30,1.2268387903185451,0.6235982043786148,1e-06,0.0001
31,1.2132687340764439,0.6274062073489302,1e-06,0.0001
32,1.197451165493797,0.6196148335961857,1e-06,0.0001
33,1.1917301381335539,0.6388658422088904,1e-06,0.0001
34,1.168692120734383,0.6190684263029251,1e-06,0.0001
35,1.1657857702058905,0.6263293116782169,1e-06,0.0001
36,1.1500420079511755,0.6180807387717789,1e-06,0.0001
37,1.1365840820705189,0.6121521206466686,1e-06,0.0001
38,1.1247039928155786,0.6311249848042629,1e-06,0.0001
39,1.121300376513425,0.6201620458362115,1e-06,0.0001
40,1.110645485274932,0.6167383859829522,1e-06,0.0001
41,1.101706490797155,0.6158994203661201,1e-06,0.0001
42,1.0952884660047644,0.6110559894516174,1e-06,0.0001
43,1.0749180299394272,0.6191800882875051,1e-06,0.0001
44,1.063236885211047,0.6160503834597715,1e-06,0.0001
45,1.0636016656370724,0.614745090575499,1e-06,0.0001
